# Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
2.742380142 2.045 638.7819633 2496.893392 -0.865 -1.033 -4.544 -6.913 -8.148 -8.931
2.742381573 2.042 494.5983291 2640.584076 -0.643 -1.792 -4.916 -6.986 -8.079 -8.64
2.742384195 2.039 397.1482424 2770.766958 -0.453 -1.976 -4.824 -6.754 -7.849 -8.335
2.742387772 2.034 424.7688345 2728.977783 -0.513 -1.895 -4.837 -6.817 -7.918 -8.433
2.74239254 2.027 483.4512025 2650.940621 -0.626 -1.814 -4.91 -6.964 -8.055 -8.606
2.7423985 2.018 541.0689909 2583.449639 -0.727 -1.616 -4.864 -7.014 -8.13 -8.749
2.74240613 2.007 581.9057449 2540.387692 -0.793 -1.338 -4.705 -6.957 -8.127 -8.823
2.742414951 1.994 603.8827788 2518.256711 -0.826 -1.145 -4.589 -6.904 -8.111 -8.854
2.742425442 1.979 612.001723 2510.151881 -0.842 -0.929 -4.446 -6.825 -8.068 -8.857
2.742437601 1.962 615.2514485 2507.84101 -0.85 -0.851 -4.395 -6.797 -8.052 -8.857
2.742437839 1.961 828.2332181 2341.531475 -1.109 0.647 -3.454 -6.357 -7.892 -9.004
2.742438555 1.959 665.353805 2462.067753 -0.918 -0.011 -3.842 -6.499 -7.894 -8.865
2.742439985 1.956 511.743865 2613.966395 -0.692 -1.508 -4.753 -6.913 -8.044 -8.672
2.742442369 1.95 407.8050926 2751.693133 -0.496 -1.908 -4.807 -6.766 -7.866 -8.37
2.742445946 1.942 439.291343 2702.091181 -0.562 -1.773 -4.791 -6.818 -7.929 -8.476
2.742450476 1.931 502.2878174 2615.772683 -0.681 -1.453 -4.701 -6.865 -8.001 -8.634
2.742456198 1.917 566.0471979 2540.387692 -0.788 -0.758 -4.282 -6.676 -7.933 -8.732
2.742463589 1.901 612.847819 2488.284304 -0.86 -0.046 -3.82 -6.431 -7.805 -8.748
2.742472172 1.881 640.8444756 2455.839611 -0.904 0.416 -3.512 -6.259 -7.706 -8.728
2.742482185 1.858 658.1920689 2431.644038 -0.932 0.718 -3.304 -6.136 -7.631 -8.702
2.742493868 1.832 671.974271 2409.350591 -0.957 1.37 -2.845 -5.854 -7.449 -8.621
2.742494106 1.831 908.5579751 2248.536801 -1.219 1.439 -2.902 -6.024 -7.684 -8.921
2.742494821 1.828 732.4072672 2361.565524 -1.032 1.586 -2.722 -5.815 -7.458 -8.678
2.742496252 1.822 566.5687868 2501.497078 -0.811 -0.079 -3.791 -6.353 -7.705 -8.614
2.742498398 1.813 452.3271382 2630.873703 -0.617 -1.339 -4.542 -6.679 -7.812 -8.425
2.742501736 1.8 487.3631008 2581.665672 -0.685 -0.975 -4.341 -6.605 -7.795 -8.5
2.742506027 1.783 558.2807392 2496.893392 -0.807 0.017 -3.71 -6.288 -7.649 -8.568
2.742511749 1.761 629.1477457 2422.144229 -0.916 1.377 -2.805 -5.783 -7.361 -8.515
2.742518663 1.735 682.5785632 2368.645132 -0.993 1.83 -2.509 -5.631 -7.289 -8.525
2.74252677 1.704 715.2414004 2333.995423 -1.042 2.242 -2.226 -5.468 -7.192 -8.49
2.742536306 1.669 735.9573464 2308.87276 -1.076 2.369 -2.139 -5.419 -7.164 -8.48
2.742547512 1.629 751.7140107 2287.178185 -1.105 3.221 -1.532 -5.04 -6.91 -8.341
2.74254775 1.628 1032.6488 2121.289782 -1.381 3.641 -1.335 -5.051 -7.034 -8.569
2.742548227 1.623 828.9964005 2232.543862 -1.191 3.717 -1.208 -4.877 -6.834 -8.345
2.742549658 1.614 639.5178117 2370.82774 -0.968 2.916 -1.694 -5.068 -6.865 -8.229
2.742551804 1.599 508.3380807 2497.468389 -0.773 0.345 -3.415 -6.026 -7.411 -8.353
2.742555141 1.577 552.2715163 2440.619068 -0.851 1.262 -2.805 -5.685 -7.212 -8.31
2.742559433 1.549 638.1938942 2347.469725 -0.984 2.825 -1.746 -5.084 -6.86 -8.206
2.742564678 1.515 726.3612124 2264.644308 -1.106 3.791 -1.091 -4.719 -6.654 -8.145
2.742571354 1.473 793.5104397 2204.448716 -1.196 3.881 -1.049 -4.721 -6.68 -8.194
2.742579222 1.424 835.8967657 2165.209879 -1.256 3.369 -1.424 -4.97 -6.86 -8.31
2.74258852 1.369 862.0900743 2139.439452 -1.299 2.897 -1.766 -5.189 -7.012 -8.401
2.742599249 1.309 876.7033072 2122.755623 -1.334 2.134 -2.312 -5.533 -7.246 -8.534
2.742599487 1.308 1234.106515 1947.15265 -1.631 2.013 -2.503 -5.789 -7.538 -8.859
2.742599964 1.303 981.866957 2059.681177 -1.434 2.051 -2.404 -5.634 -7.351 -8.643
2.742601395 1.294 752.4066838 2195.836501 -1.206 1.449 -2.743 -5.731 -7.314 -8.474
2.74260354 1.279 594.7749167 2319.530033 -1.006 2.677 -1.793 -5.036 -6.762 -8.061
2.742606401 1.257 654.4140951 2251.127016 -1.097 3.362 -1.326 -4.773 -6.61 -8.01
2.742610455 1.23 765.5131314 2150.799862 -1.243 0.719 -3.244 -6.021 -7.485 -8.525
2.7426157 1.195 876.0979111 2066.807363 -1.372 0.792 -3.227 -6.057 -7.55 -8.62
2.742621899 1.155 953.7897366 2014.18798 -1.461 0.865 -3.198 -6.066 -7.582 -8.674
2.74262929 1.108 990.0397797 1992.966506 -1.511 0.341 -3.577 -6.314 -7.754 -8.771
2.742638111 1.055 986.3990489 2001.243803 -1.529 -0.131 -3.912 -6.525 -7.895 -8.837
2.742648363 0.998 950.0635249 2040.328049 -1.521 4.935 -0.311 -4.279 -6.399 -8.06
2.742648602 0.997 1328.77866 1879.749595 -1.813 3.846 -1.196 -4.972 -6.989 -8.554
2.742649078 0.994 1073.130763 1974.694879 -1.629 4.8 -0.442 -4.407 -6.525 -8.185
2.74265027 0.987 833.5902856 2092.184595 -1.412 4.757 -0.388 -4.262 -6.33 -7.944
2.742652178 0.976 658.3436407 2208.513203 -1.212 4.324 -0.618 -4.302 -6.268 -7.787
2.742655039 0.961 716.8902021 2153.277488 -1.293 4.318 -0.644 -4.346 -6.322 -7.85
2.742658854 0.941 821.3961158 2073.958204 -1.42 3.809 -1.046 -4.648 -6.569 -8.048
2.742663622 0.916 906.0510017 2025.349607 -1.517 3.236 -1.486 -4.965 -6.819 -8.235
2.742669582 0.887 920.3492121 2037.511178 -1.545 2.587 -1.968 -5.29 -7.058 -8.396
2.742676497 0.853 846.1602991 2135.99386 -1.488 1.881 -2.478 -5.617 -7.286 -8.533
2.742684841 0.815 695.2686461 2355.049284 -1.338 1.411 -2.809 -5.822 -7.419 -8.593
2.742694378 0.773 502.1721747 2763.121614 -1.078 0.531 -3.291 -6.047 -7.575 -8.627
2.742726326 0.729 3.335436253e-06 10000 1.173 30.033 30.018 30.019 30.042 30.052
